WC	E06000001	E06000002	E06000003	E06000004	E06000005	E06000006	E06000007	E06000008	E06000009	E06000010	E06000011	E06000012	E06000013	E06000014	E06000015	E06000016	E06000017	E06000018	E06000019	E06000020	E06000021	E06000022	E06000023	E06000024	E06000025	E06000026	E06000027	E06000030	E06000031	E06000032	E06000033	E06000034	E06000035	E06000036	E06000037	E06000038	E06000039	E06000040	E06000041	E06000042	E06000043	E06000044	E06000045	E06000046	E06000047	E06000049	E06000050	E06000051	E06000052	E06000053	E06000054	E06000055	E06000056	E06000057	E06000058	E06000059	E07000008	E07000009	E07000010	E07000011	E07000012	E07000026	E07000027	E07000028	E07000029	E07000030	E07000031	E07000032	E07000033	E07000034	E07000035	E07000036	E07000037	E07000038	E07000039	E07000040	E07000041	E07000042	E07000043	E07000044	E07000045	E07000046	E07000047	E07000061	E07000062	E07000063	E07000064	E07000065	E07000066	E07000067	E07000068	E07000069	E07000070	E07000071	E07000072	E07000073	E07000074	E07000075	E07000076	E07000077	E07000078	E07000079	E07000080	E07000081	E07000082	E07000083	E07000084	E07000085	E07000086	E07000087	E07000088	E07000089	E07000090	E07000091	E07000092	E07000093	E07000094	E07000095	E07000096	E07000098	E07000099	E07000102	E07000103	E07000105	E07000106	E07000107	E07000108	E07000109	E07000110	E07000111	E07000112	E07000113	E07000114	E07000115	E07000116	E07000117	E07000118	E07000119	E07000120	E07000121	E07000122	E07000123	E07000124	E07000125	E07000126	E07000127	E07000128	E07000129	E07000130	E07000131	E07000132	E07000133	E07000134	E07000135	E07000136	E07000137	E07000138	E07000139	E07000140	E07000141	E07000142	E07000143	E07000144	E07000145	E07000146	E07000147	E07000148	E07000149	E07000150	E07000151	E07000152	E07000153	E07000154	E07000155	E07000156	E07000163	E07000164	E07000165	E07000166	E07000167	E07000168	E07000169	E07000170	E07000171	E07000172	E07000173	E07000174	E07000175	E07000176	E07000177	E07000178	E07000179	E07000180	E07000181	E07000187	E07000188	E07000189	E07000192	E07000193	E07000194	E07000195	E07000196	E07000197	E07000198	E07000199	E07000200	E07000202	E07000203	E07000207	E07000208	E07000209	E07000210	E07000211	E07000212	E07000213	E07000214	E07000215	E07000216	E07000217	E07000218	E07000219	E07000220	E07000221	E07000222	E07000223	E07000224	E07000225	E07000226	E07000227	E07000228	E07000229	E07000234	E07000235	E07000236	E07000237	E07000238	E07000239	E07000240	E07000241	E07000242	E07000243	E07000244	E07000245	E07000246	E08000001	E08000002	E08000003	E08000004	E08000005	E08000006	E08000007	E08000008	E08000009	E08000010	E08000011	E08000012	E08000013	E08000014	E08000015	E08000016	E08000017	E08000018	E08000019	E08000021	E08000022	E08000023	E08000024	E08000025	E08000026	E08000027	E08000028	E08000029	E08000030	E08000031	E08000032	E08000033	E08000034	E08000035	E08000036	E08000037	E09000001	E09000002	E09000003	E09000004	E09000005	E09000006	E09000007	E09000008	E09000009	E09000010	E09000011	E09000012	E09000013	E09000014	E09000015	E09000016	E09000017	E09000018	E09000019	E09000020	E09000021	E09000022	E09000023	E09000024	E09000025	E09000026	E09000027	E09000028	E09000029	E09000030	E09000031	E09000032	E09000033	W06000001	W06000002	W06000003	W06000004	W06000005	W06000006	W06000008	W06000009	W06000010	W06000011	W06000012	W06000013	W06000014	W06000015	W06000016	W06000018	W06000019	W06000020	W06000021	W06000022	W06000023	W06000024
2020-03-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-03-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	4	1	0	0	0	0	0	1	0	1	0	2	0	1	0	0	1	1	0	0	2	1	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020-03-23	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	2	0	2	0	1	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	1	4	1	0	0	0	1	1	0	4	2	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	2	0	0	0	2	0	2	1	1	1	0	0	0	0	0	0	0	1	0	2	3	0	1	1	1	0	0	0	2	0	1	0	0	0	1	0	2	0	0	3	2	0	0	0	1	0	1	0	0	1	0	0	0	0	1	4	1	0	1	4	0	1	0	2	0	0	0	0	0	1	0	0	1	0	1	12	5	2	0	0	1	3	6	0	0	0	1	1	0	4	8	1	5	4	0	4	10	5	2	1	7	6	9	1	1	2	1	5	1	8	3	1	4	4	1	17	0	7	3	7	4	0	0	0	0	0	1	1	0	2	0	0	2	1	2	0	2	1	0	0	0	0	0
2020-03-30	0	3	1	2	1	3	2	0	1	3	7	0	0	2	8	3	0	0	6	1	6	3	11	5	5	0	4	3	0	3	2	1	1	0	5	3	2	3	8	7	6	1	1	0	16	15	1	12	9	0	12	4	3	4	0	3	0	1	1	1	2	2	2	4	4	0	10	2	1	0	0	2	0	10	3	2	2	0	0	0	0	0	0	4	0	3	0	0	1	1	0	2	0	0	0	1	0	0	2	0	2	0	2	6	1	2	1	1	2	3	0	0	0	3	0	0	0	2	0	10	0	1	2	0	4	3	0	0	6	0	0	0	3	1	3	1	0	2	0	1	1	4	1	2	1	0	1	0	10	4	3	1	3	0	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	3	0	3	0	0	4	0	5	0	0	0	0	1	0	0	2	4	1	2	3	5	1	10	0	0	0	0	2	4	5	1	4	1	0	2	0	3	2	9	3	2	6	10	1	4	1	1	1	0	0	3	4	4	0	0	0	2	0	3	3	0	4	0	1	3	4	2	0	4	5	0	4	0	0	6	3	10	5	10	40	14	9	2	3	0	9	3	1	5	4	2	4	8	5	3	0	5	32	11	5	7	6	9	12	12	4	7	12	2	3	0	10	29	6	14	6	5	15	33	24	3	14	24	12	14	7	12	10	16	14	2	15	7	15	31	10	6	23	3	15	6	13	11	0	3	0	0	1	1	2	0	4	3	0	2	6	19	5	1	3	0	0	1	0	0
2020-04-06	9	15	4	6	2	6	31	3	2	8	12	0	0	11	28	10	0	11	0	4	11	15	30	5	25	3	3	22	2	3	8	2	5	2	13	18	6	18	23	32	8	2	10	2	51	32	19	6	21	0	36	3	12	9	6	10	2	6	0	3	1	3	4	4	5	2	20	7	2	6	4	10	7	19	4	1	7	2	2	0	0	2	6	7	0	4	2	1	1	2	5	2	3	6	9	2	0	0	1	0	24	4	2	18	2	5	7	5	8	11	6	2	6	9	2	3	8	7	15	19	3	4	8	8	14	4	3	1	13	6	3	8	10	3	6	4	0	6	4	3	5	7	1	0	3	7	2	0	6	3	1	9	10	4	2	1	0	6	0	3	0	4	0	0	5	1	1	5	0	0	16	4	10	0	1	10	2	14	1	1	9	4	10	2	2	7	6	4	4	12	8	6	37	12	1	0	4	7	4	9	5	3	3	5	1	2	7	5	15	6	5	4	29	7	13	4	3	11	7	5	6	7	3	4	2	1	11	1	5	18	1	9	4	4	2	12	7	8	14	18	0	6	2	4	19	11	19	23	9	43	22	12	10	6	3	58	5	27	29	16	8	23	39	31	3	5	20	80	28	21	14	17	18	21	24	6	21	33	27	12	0	8	38	10	40	28	19	42	49	52	9	29	32	17	22	16	27	10	26	17	10	20	16	18	37	18	17	34	17	29	13	26	21	0	11	3	4	1	2	1	2	5	11	2	21	5	67	27	9	5	3	6	4	7	16
2020-04-13	6	21	8	20	9	15	45	2	9	14	17	3	0	18	66	17	3	30	2	12	19	25	55	5	19	8	10	37	7	4	7	4	19	3	26	30	8	26	27	28	21	13	23	3	104	52	30	17	35	0	57	9	21	29	27	26	14	11	1	6	6	8	8	7	1	2	32	8	1	14	10	7	19	20	11	10	14	0	6	0	5	5	2	10	2	12	2	10	3	6	4	4	7	7	25	4	0	2	9	1	53	8	1	26	14	27	6	12	8	12	8	7	17	19	9	17	11	13	13	30	16	10	21	19	9	16	5	8	13	22	5	12	19	8	10	2	14	7	5	5	7	4	0	4	6	13	2	3	13	3	3	5	11	6	0	1	3	10	0	8	2	9	0	0	3	0	0	4	1	4	16	4	12	3	4	13	11	22	1	1	15	4	17	9	4	21	8	19	15	26	28	23	28	22	4	12	8	6	15	8	21	7	5	7	1	3	11	5	17	4	11	8	23	5	17	7	8	26	7	6	9	11	18	12	10	5	11	9	13	19	12	15	11	3	3	23	9	15	8	15	11	21	3	5	42	24	42	52	17	51	43	25	25	17	9	107	25	26	64	26	12	54	100	36	18	14	53	127	33	28	21	34	33	24	43	14	30	85	45	33	0	13	41	22	40	34	11	45	73	57	24	21	24	14	34	31	39	19	19	18	18	17	13	26	38	12	23	21	18	37	22	30	24	0	9	0	5	2	6	0	0	10	21	7	16	3	69	45	15	19	4	8	19	25	14
2020-04-20	11	26	7	14	15	9	48	8	7	11	35	1	5	17	47	21	4	35	8	13	29	26	55	5	25	6	17	28	7	4	11	8	19	4	43	35	6	30	39	47	27	23	12	6	113	74	39	33	30	0	74	5	19	31	46	53	28	9	0	12	2	4	14	21	9	4	22	14	12	12	16	9	18	14	18	8	14	3	7	0	10	7	2	5	0	18	5	22	19	13	3	1	3	6	31	3	0	4	18	4	39	18	4	31	14	40	13	19	15	13	22	3	12	32	25	26	19	6	13	26	20	8	15	10	18	13	9	5	18	19	1	14	26	5	9	5	6	11	11	4	4	5	2	4	8	21	10	10	13	3	15	2	6	7	1	3	4	5	0	7	2	9	2	0	5	1	1	8	2	6	6	4	23	6	5	14	11	31	2	5	8	4	23	15	8	20	4	14	15	22	13	29	18	31	5	8	10	7	22	12	20	11	10	4	2	16	19	3	17	7	15	11	27	5	13	20	16	27	7	12	6	10	50	14	11	13	15	9	16	45	20	22	13	2	12	34	25	12	8	18	28	33	7	10	55	28	31	44	29	42	53	26	29	28	12	85	38	20	86	28	20	54	116	34	12	24	53	125	33	28	22	29	40	23	60	25	32	113	28	47	1	8	54	12	42	35	20	56	47	54	13	15	28	19	24	19	52	26	13	11	20	18	21	12	20	14	26	13	17	15	17	14	23	0	6	1	3	0	4	2	2	6	40	9	14	9	58	40	10	15	2	9	16	26	21
2020-04-27	23	23	15	8	22	9	48	8	16	19	48	4	5	27	19	28	0	37	16	13	25	23	49	22	23	6	15	14	3	9	10	4	8	9	30	27	7	18	19	23	21	25	18	16	84	68	55	23	17	0	58	7	13	41	59	39	17	1	5	13	14	1	6	14	11	0	13	4	8	7	11	11	16	20	13	17	6	1	5	0	2	5	2	10	0	31	1	10	9	10	4	3	2	10	15	3	2	1	20	8	28	13	5	32	21	24	13	16	29	14	9	10	10	27	21	32	25	8	6	5	6	14	12	25	7	10	11	5	15	9	7	6	28	7	8	2	6	14	9	7	2	5	2	9	1	18	5	12	7	10	14	1	2	2	1	1	4	3	1	6	3	13	8	1	11	4	5	16	6	5	8	3	25	5	3	11	12	24	8	2	4	0	18	4	22	16	4	6	12	30	14	13	15	38	0	6	12	4	23	12	15	14	14	7	0	14	23	5	11	7	14	11	19	5	6	16	4	25	4	16	11	15	44	14	14	8	20	3	16	32	19	12	8	0	17	18	22	13	12	9	5	33	8	9	38	28	28	21	12	43	42	9	42	34	20	44	49	23	48	28	18	23	88	36	22	36	33	76	19	21	20	42	43	39	61	17	33	99	22	37	0	9	32	5	23	22	7	23	38	27	7	7	21	8	12	13	31	14	8	2	11	14	10	9	14	11	14	15	19	5	8	6	5	0	4	1	6	6	0	0	2	12	34	9	9	12	32	25	8	5	6	4	18	17	4
2020-05-04	17	18	13	28	9	3	26	4	9	30	29	3	4	28	27	17	1	34	23	12	17	4	26	22	17	14	11	21	7	5	6	2	6	3	12	13	3	12	17	18	12	10	12	14	83	60	30	26	19	0	72	8	9	43	21	26	5	5	4	1	6	10	10	14	6	3	22	7	6	12	7	15	4	17	8	11	0	0	0	2	5	0	4	12	0	22	9	16	13	8	3	0	7	8	7	1	2	5	11	6	11	5	1	23	12	14	9	18	14	4	3	2	14	20	8	14	14	4	1	4	11	4	4	13	7	3	7	3	6	5	6	3	8	10	7	3	7	9	4	5	5	5	0	5	5	11	10	6	10	5	16	3	4	6	2	3	4	3	4	2	0	9	9	1	15	5	2	11	3	5	3	4	22	0	3	3	4	18	8	3	10	3	15	1	23	10	7	4	5	14	1	8	11	12	2	7	4	3	9	5	9	2	15	5	0	3	10	9	2	6	5	14	11	4	4	13	8	23	4	5	7	10	23	8	4	6	7	7	11	17	17	13	3	3	12	10	16	7	11	3	1	14	3	3	22	14	22	16	7	18	32	10	21	18	12	32	28	15	25	26	14	13	82	24	26	23	30	56	15	21	12	22	29	15	48	6	33	82	15	27	0	7	33	17	5	23	2	30	10	11	6	4	16	8	19	9	6	14	3	2	9	4	6	7	12	13	5	14	9	5	8	9	2	0	4	5	2	7	2	0	6	12	16	11	7	4	25	24	2	0	3	2	23	11	3
2020-05-11	12	17	13	13	15	5	22	1	6	21	27	3	9	22	12	26	0	15	33	4	12	5	15	15	16	16	4	9	7	6	3	2	9	5	8	7	2	9	22	8	24	7	12	12	91	43	27	32	23	0	44	3	18	29	9	8	6	3	11	5	8	7	2	36	2	3	18	9	8	10	5	8	0	15	10	6	1	2	2	2	4	1	2	16	0	7	10	10	9	7	3	1	4	10	6	2	0	6	4	8	12	0	2	25	1	2	4	13	16	13	4	3	11	15	4	16	19	2	5	3	11	4	0	14	10	1	10	2	10	7	5	8	8	10	8	3	6	5	1	14	6	12	2	1	7	10	13	1	8	9	13	0	0	3	0	1	3	0	1	1	2	11	20	0	9	5	4	15	3	2	1	9	26	6	2	7	2	15	15	2	7	4	12	1	8	11	1	1	8	16	2	15	9	15	2	6	1	4	5	5	8	4	13	2	0	4	12	3	4	2	9	6	8	1	1	13	7	15	7	1	4	16	20	4	5	8	15	5	18	29	7	8	1	4	5	7	6	7	6	6	4	10	7	4	23	8	25	8	4	22	28	25	10	18	14	18	17	12	23	26	14	15	56	18	23	16	26	36	11	11	12	32	28	15	42	4	33	64	20	20	0	3	11	8	10	15	6	20	11	7	0	1	4	6	5	10	3	3	5	3	11	2	12	5	4	11	5	6	5	5	9	4	1	2	1	3	1	9	3	0	3	13	16	4	0	0	21	7	3	0	1	9	17	13	4
2020-05-18	11	12	21	14	13	11	20	3	5	14	19	0	9	14	6	15	6	8	27	6	13	1	9	3	17	7	0	12	9	7	8	1	13	2	7	11	1	4	2	4	9	0	14	11	61	31	26	24	6	0	29	3	5	25	6	3	5	0	8	8	0	1	2	13	2	0	5	4	7	1	8	3	0	12	4	2	1	0	0	0	3	0	0	4	1	14	10	16	2	5	3	4	7	3	5	0	0	4	9	7	3	2	4	12	4	6	1	2	1	7	0	1	5	9	4	13	14	0	2	3	12	1	2	4	9	3	4	1	3	7	11	10	2	6	4	4	1	4	3	7	1	10	0	4	2	3	6	3	4	1	5	4	3	0	2	1	0	0	3	4	5	7	7	0	8	3	0	4	1	1	1	4	13	2	0	5	1	27	2	0	3	3	6	3	4	9	1	6	10	7	2	18	0	5	1	5	5	4	0	4	3	5	8	3	2	4	5	4	5	3	11	12	5	0	4	6	10	9	0	2	11	4	9	9	2	10	10	4	12	14	8	14	3	3	2	2	7	3	7	2	3	17	8	4	16	5	11	11	8	13	17	13	17	15	6	5	4	6	20	18	13	10	50	34	7	35	16	26	16	9	3	13	21	9	32	4	18	30	13	13	0	0	7	5	5	14	3	13	10	12	3	2	2	5	3	0	10	2	3	1	4	1	3	5	2	13	4	10	3	0	3	2	0	2	1	5	7	8	4	0	1	16	10	3	5	0	14	7	0	1	2	9	9	3	0
2020-05-25	6	9	7	17	3	8	8	2	6	17	41	0	8	11	6	9	8	4	10	4	6	5	2	4	12	6	1	5	6	3	5	0	4	2	0	7	1	0	4	0	5	0	9	11	63	20	10	21	4	0	22	3	4	13	5	1	13	0	6	9	2	0	0	1	5	2	5	3	1	8	2	6	2	11	0	1	0	0	1	0	0	0	0	2	1	1	3	10	2	2	3	1	11	5	2	0	0	3	9	2	5	0	0	3	1	0	5	0	2	2	0	0	5	2	5	10	2	1	1	0	5	3	0	6	2	3	2	2	3	0	8	2	1	8	12	0	1	2	4	1	0	6	0	0	1	1	11	4	7	4	3	0	2	1	0	3	0	1	0	1	0	5	4	3	2	1	0	2	0	1	1	4	8	2	1	3	3	13	6	0	4	0	6	5	8	8	0	2	10	2	0	13	7	9	7	2	6	2	2	1	9	1	4	1	0	0	1	4	5	4	0	3	4	1	0	1	1	8	5	3	4	11	5	4	0	7	4	2	7	6	0	4	0	0	4	4	2	0	7	2	1	12	3	3	9	5	1	6	4	9	18	8	18	4	4	4	2	5	15	11	6	12	22	24	5	11	17	25	9	9	4	3	4	3	15	2	13	33	11	9	0	3	6	7	3	5	2	6	0	4	2	4	0	3	0	5	0	2	3	1	0	8	3	3	0	2	2	2	3	0	3	3	1	2	1	3	12	6	6	0	4	6	5	7	3	1	6	5	0	1	1	11	7	0	0
2020-06-01	4	8	7	5	6	16	1	0	4	24	26	0	2	3	11	13	0	8	6	0	10	0	1	9	9	2	1	2	3	3	5	1	5	0	0	2	2	2	4	4	2	2	9	10	55	16	6	8	2	0	16	3	5	16	3	0	1	2	1	9	2	1	0	3	6	2	5	1	0	3	5	1	0	9	2	1	0	0	1	0	1	2	0	3	0	4	2	3	2	2	5	7	2	3	0	0	0	2	12	2	3	0	0	0	2	0	11	1	2	5	0	1	3	1	1	3	1	1	0	2	3	1	0	10	3	1	7	1	0	2	15	1	1	1	7	2	1	2	2	0	3	9	1	0	2	0	6	6	4	0	6	0	1	1	2	4	6	3	2	2	0	5	4	3	2	2	1	3	0	2	0	1	6	0	2	3	2	11	3	0	2	0	2	2	1	1	1	0	3	1	1	2	3	3	2	2	8	1	2	3	6	3	3	2	2	3	0	8	5	3	0	3	3	3	1	0	3	7	0	0	1	0	0	6	0	3	2	2	5	1	1	8	0	0	6	0	1	1	2	0	1	7	1	3	13	10	4	6	1	4	11	8	19	3	4	1	0	5	14	10	8	12	15	17	0	2	2	17	12	3	2	6	10	3	20	3	3	18	15	4	0	1	0	4	2	2	4	6	3	4	1	1	1	0	0	2	2	0	1	1	2	0	4	2	4	2	2	2	3	0	4	0	2	2	0	1	2	4	1	0	0	3	6	6	0	1	3	2	0	0	2	6	5	5	2
2020-06-08	2	5	2	5	4	9	6	0	3	12	17	0	3	3	6	11	2	4	1	0	3	2	4	3	5	3	0	1	6	2	0	2	3	0	0	5	2	0	0	2	4	0	4	1	28	11	6	10	0	0	19	3	11	9	6	0	2	0	2	3	2	1	0	1	1	0	2	5	2	2	3	5	3	1	4	3	0	0	0	0	2	0	0	0	0	1	0	5	3	1	1	4	4	1	0	0	0	1	1	0	0	0	0	0	1	3	5	3	5	2	0	2	2	3	0	2	1	0	0	0	3	0	0	8	2	2	10	1	1	0	2	5	2	2	8	4	4	3	7	0	1	6	1	0	0	0	0	4	5	0	3	0	0	0	1	0	2	0	6	4	0	1	0	5	2	1	3	3	0	3	0	2	1	0	1	1	3	11	5	1	1	2	2	9	1	0	5	0	1	2	2	4	0	5	0	3	0	1	2	1	0	5	2	1	1	1	2	4	3	0	1	0	5	2	0	0	1	0	0	1	0	0	0	1	0	2	0	0	2	0	7	3	0	1	2	1	2	0	4	0	0	6	0	0	6	8	5	2	2	2	5	1	6	5	0	8	7	2	3	5	7	10	2	16	0	1	1	10	5	6	0	4	3	5	9	4	5	7	4	3	0	2	2	4	1	2	0	5	5	1	0	0	1	2	2	2	0	5	0	1	2	3	3	0	2	2	0	1	3	0	0	0	2	0	0	5	2	0	4	0	0	1	2	0	2	1	5	3	0	0	2	2	0	0	0
2020-06-15	3	3	4	1	3	5	6	2	0	6	8	0	1	4	13	7	0	2	0	0	3	0	9	3	3	1	0	2	1	4	6	1	1	0	0	2	0	0	0	0	0	0	0	0	10	19	4	4	2	0	6	0	7	3	4	2	1	1	1	5	0	2	1	0	4	0	1	5	0	2	3	9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	1	0	0	2	1	3	0	0	0	0	0	0	1	3	0	1	0	0	1	0	2	3	4	0	0	0	0	0	0	1	7	5	2	1	0	0	1	2	2	1	2	5	2	3	1	0	0	0	8	0	0	0	0	0	1	2	0	3	0	0	5	1	2	0	0	2	2	0	1	0	4	0	3	2	1	0	3	1	1	0	0	2	0	5	10	1	1	3	0	0	0	3	1	2	0	2	0	1	0	0	2	0	1	2	1	4	0	5	2	2	0	2	0	2	0	5	1	3	0	3	4	0	2	2	1	3	1	0	2	0	1	0	3	0	0	1	4	0	3	3	1	0	3	0	2	2	2	0	3	0	2	1	2	2	0	4	2	0	0	2	5	0	4	1	3	8	0	6	4	8	4	0	2	0	9	1	6	5	3	3	2	7	3	5	0	5	2	0	2	2	2	1	6	0	5	0	2	0	0	0	0	1	0	2	0	4	1	0	2	0	1	0	0	0	3	0	0	0	0	0	0	2	5	0	0	0	0	0	1	4	0	2	0	2	1	0	0	0	1	0	3	0
2020-06-22	1	0	4	9	5	1	1	0	2	4	8	0	0	6	4	4	2	5	1	1	4	0	7	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	15	11	8	6	1	0	5	1	1	2	0	0	0	0	0	4	0	0	1	0	1	0	0	3	0	1	2	2	0	4	0	0	0	0	0	0	0	0	1	0	0	2	3	2	0	3	0	1	2	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	2	0	1	0	0	0	1	10	1	0	1	1	1	0	3	1	0	2	7	0	0	0	0	0	1	0	0	0	0	2	0	1	2	0	5	0	0	1	0	0	0	0	1	1	0	0	1	3	4	1	0	0	1	0	2	0	1	0	0	0	2	10	2	2	2	0	0	2	0	3	8	0	5	0	3	2	0	0	0	2	1	0	0	3	3	1	1	1	3	0	0	0	1	1	3	0	1	0	0	3	1	4	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	3	1	0	1	2	4	2	3	0	0	0	2	0	9	0	2	2	0	8	1	2	2	5	4	3	2	2	4	1	6	1	1	5	2	8	0	1	7	7	1	0	1	0	1	1	3	0	3	1	2	1	0	1	1	1	1	1	1	0	2	0	1	0	0	2	2	3	2	1	0	0	0	0	0	0	2	0	1	0	0	0	0	4	0	3	0	2	2	2	0	0	1	1	0	0
2020-06-29	0	2	0	8	2	0	0	0	1	6	6	0	0	2	5	3	0	2	2	3	3	0	0	7	0	0	0	0	1	3	2	0	0	0	0	0	0	2	2	0	0	1	1	1	6	6	2	3	1	0	1	3	6	3	4	0	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	1	12	0	1	3	1	1	3	3	0	2	2	2	0	0	2	2	2	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2	0	0	2	1	1	0	1	7	1	0	0	4	0	11	1	0	0	2	0	0	0	0	1	0	4	0	1	0	0	2	0	0	1	0	1	2	0	1	4	2	0	0	0	0	0	0	1	0	1	2	0	1	0	3	0	0	1	2	2	0	0	1	0	0	2	1	2	0	0	0	0	1	0	0	1	0	1	2	5	1	1	2	0	3	0	4	3	2	1	2	0	2	2	2	5	2	8	5	1	2	5	2	0	3	0	1	1	1	1	2	2	1	2	4	2	2	0	1	0	1	1	4	0	2	1	3	5	0	1	1	1	1	3	2	0	1	0	0	1	3	0	2	3	1	0	0	0	0	0	0	0	0	2	3	0	0	1	0	2	0	2	3	4	0	0	0	0	0	0	0	0
2020-07-06	0	0	1	2	0	2	0	0	2	2	6	0	0	4	0	4	0	0	0	2	1	2	0	1	0	0	0	0	6	2	2	0	0	0	0	0	1	0	1	0	0	1	1	1	2	6	0	2	0	0	2	0	2	1	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	1	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	3	1	4	2	1	0	2	2	0	3	0	2	2	2	1	0	0	0	0	0	2	0	1	0	0	1	6	3	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	3	0	1	0	1	1	0	2	0	0	2	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	3	0	2	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	3	2	0	0	0	0	1	0	2	0	1	0	0	1	0	2	1	1	0	2	0	0	2	0	2	0	0	0	1	3	1	6	2	3	1	2	2	1	4	0	1	1	1	1	2	1	2	4	4	3	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	1	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	2	0	1	1	0	1	0	0	0	4	1	2	0	0	0	0	0	0	1	0
